standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[10공영1-02-01],2022_10공영1_02_01,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,자신의 생각이나 감정을 말하거나 쓴다.,Can speak or write one's thoughts or feelings.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-02],2022_10공영1_02_02,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,듣거나 읽은 내용을 정리하여 말하거나 쓴다.,Can organize and speak or write about what was heard or read.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-03],2022_10공영1_02_03,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,친숙한 일반적 주제에 대해 듣거나 읽고 주요 정보를 요약하여 말하거나 쓴다.,Can summarize key information orally or in writing about familiar general topics.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-04],2022_10공영1_02_04,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,상황과 목적에 맞게 간단한 글을 쓴다.,Can write simple texts appropriately for the situation and purpose.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-05],2022_10공영1_02_05,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,적절한 전략을 활용하여 목적과 상황에 맞게 의사소통한다.,Can communicate appropriately using suitable strategies.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-06],2022_10공영1_02_06,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,다양한 매체를 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using various media.,create,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-07],2022_10공영1_02_07,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,상대방의 의견을 존중하며 협력적으로 의사소통한다.,Can communicate cooperatively while respecting others' opinions.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영1-02-08],2022_10공영1_02_08,2022,high,고1,2022_ENG_C1,공통영어1,E,표현,다양한 문화를 포용하고 공감하는 태도를 바탕으로 의미를 표현한다.,Can express meaning with an attitude of embracing diverse cultures with empathy.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-01],2022_10공영2_02_01,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,자신의 생각이나 감정을 논리적으로 말하거나 쓴다.,Can logically speak or write one's thoughts or feelings.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-02],2022_10공영2_02_02,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,듣거나 읽은 내용을 정리하여 말하거나 쓴다.,Can organize and speak or write about what was heard or read.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-03],2022_10공영2_02_03,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,친숙한 일반적 주제에 대해 주요 정보를 요약하여 발표하거나 쓴다.,Can summarize and present or write key information about familiar general topics.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-04],2022_10공영2_02_04,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,상황과 목적에 맞게 글을 쓴다.,Can write appropriately for the situation and purpose.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-05],2022_10공영2_02_05,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,적절한 전략을 활용하여 목적과 상황에 맞게 의사소통한다.,Can communicate appropriately using suitable strategies.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-06],2022_10공영2_02_06,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,다양한 매체를 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using various media.,create,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-07],2022_10공영2_02_07,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,상대방의 의견을 존중하며 협력적으로 의사소통한다.,Can communicate cooperatively while respecting others' opinions.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[10공영2-02-08],2022_10공영2_02_08,2022,high,고1,2022_ENG_C2,공통영어2,E,표현,다양한 문화를 포용하고 공감하는 태도를 바탕으로 의미를 표현한다.,Can express meaning with an attitude of embracing diverse cultures with empathy.,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-01],2022_12영1_02_01,2022,high,고2-3,2022_ENG1,영어I,E,표현,다양한 주제에 대해 듣거나 읽고 세부 정보를 말하거나 쓴다.,Can speak or write details after listening to or reading about various topics.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-02],2022_12영1_02_02,2022,high,고2-3,2022_ENG1,영어I,E,표현,다양한 주제에 대해 자신의 의견이나 감정을 말하거나 쓴다.,Can speak or write one's opinions or feelings about various topics.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-03],2022_12영1_02_03,2022,high,고2-3,2022_ENG1,영어I,E,표현,듣거나 읽은 내용을 요약하여 말하거나 쓴다.,Can summarize and speak or write about what was heard or read.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-04],2022_12영1_02_04,2022,high,고2-3,2022_ENG1,영어I,E,표현,상황과 목적에 맞는 글을 쓴다.,Can write appropriately for the situation and purpose.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-05],2022_12영1_02_05,2022,high,고2-3,2022_ENG1,영어I,E,표현,적절한 전략을 활용하여 목적과 상황에 맞게 의사소통한다.,Can communicate appropriately using suitable strategies.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-06],2022_12영1_02_06,2022,high,고2-3,2022_ENG1,영어I,E,표현,다양한 매체를 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using various media.,create,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-07],2022_12영1_02_07,2022,high,고2-3,2022_ENG1,영어I,E,표현,상대방의 의견을 존중하며 협력적으로 의사소통한다.,Can communicate cooperatively while respecting others' opinions.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅰ-02-08],2022_12영1_02_08,2022,high,고2-3,2022_ENG1,영어I,E,표현,우리 문화 및 타 문화에 대해 포용하고 공감하는 태도를 바탕으로 의미를 표현한다.,Can express meaning with empathy and embrace of our and other cultures.,apply,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-01],2022_12영2_02_01,2022,high,고2-3,2022_ENG2,영어II,E,표현,다양한 주제에 대해 듣거나 읽고 정보를 요약하여 말하거나 쓴다.,Can summarize information orally or in writing about various topics.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-02],2022_12영2_02_02,2022,high,고2-3,2022_ENG2,영어II,E,표현,다양한 주제에 대해 자신의 의견이나 감정을 논리적으로 말하거나 쓴다.,Can logically speak or write opinions or feelings about various topics.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-03],2022_12영2_02_03,2022,high,고2-3,2022_ENG2,영어II,E,표현,상황과 목적에 맞는 글을 쓴다.,Can write appropriately for the situation and purpose.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-04],2022_12영2_02_04,2022,high,고2-3,2022_ENG2,영어II,E,표현,적절한 전략을 활용하여 목적과 상황에 맞게 의사소통한다.,Can communicate appropriately using suitable strategies.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-05],2022_12영2_02_05,2022,high,고2-3,2022_ENG2,영어II,E,표현,다양한 매체를 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using various media.,create,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-06],2022_12영2_02_06,2022,high,고2-3,2022_ENG2,영어II,E,표현,상대방의 의견을 존중하며 협력적으로 의사소통한다.,Can communicate cooperatively while respecting others' opinions.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-07],2022_12영2_02_07,2022,high,고2-3,2022_ENG2,영어II,E,표현,다양한 문화와 관점에 대해 포용하고 공감하는 태도를 바탕으로 의미를 표현한다.,Can express meaning with empathy and embrace of diverse cultures and perspectives.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-12영Ⅱ-02-08],2022_12영2_02_08,2022,high,고2-3,2022_ENG2,영어II,E,표현,비교적 다양한 주제에 대해 상황과 목적에 맞게 의사소통한다.,Can communicate appropriately about relatively diverse topics.,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 — 원문 대조 필요
[22-4영01-10],2022_E34_ENG_U_10,2022,elementary,3-4,2022_ENG_E,영어,U,이해,자기 주변 주제나 문화에 관한 담화나 문장을 존중의 태도로 듣거나 읽는다.,,understand,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-4영02-05],2022_E34_ENG_E_05,2022,elementary,3-4,2022_ENG_E,영어,E,표현,"자신, 주변 사람이나 사물의 소개나 묘사를 쉽고 간단한 문장으로 말하거나 보고 쓴다.",,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-4영02-06],2022_E34_ENG_E_06,2022,elementary,3-4,2022_ENG_E,영어,E,표현,행동 지시를 쉽고 간단한 문장으로 말하거나 보고 쓴다.,,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-4영02-10],2022_E34_ENG_E_10,2022,elementary,3-4,2022_ENG_E,영어,E,표현,의사소통 활동에 흥미와 자신감을 가지고 대화 예절을 지키며 참여한다.,,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-6영01-10],2022_E56_ENG_U_10,2022,elementary,5-6,2022_ENG_E,영어,U,이해,일상생활 주제나 문화에 관한 담화나 글을 포용의 태도로 듣거나 읽는다.,,understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-6영02-10],2022_E56_ENG_E_10,2022,elementary,5-6,2022_ENG_E,영어,E,표현,의사소통 활동에 흥미와 자신감을 가지고 참여하여 협력적으로 수행한다.,,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
[22-9영02-11],2022_M_ENG_E_11,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,상대방을 배려하는 태도로 말하거나 쓴다.,,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서 대조 완료
